index,y_pred
10234,0.4672504
10896,0.5306217
1370,0.72567326
8381,0.4631704
1642,0.9994406
7031,0.47059256
5883,0.3965172
3637,0.3609136
4449,0.38338935
7666,0.30577728
4731,0.33845875
10670,0.42991596
9612,0.44794077
8654,0.48173857
1483,0.99953616
8223,0.19096233
13,0.97306424
10110,0.29467234
5141,0.5204292
8719,0.45511743
6636,0.35806614
10561,0.50136787
5886,0.37424964
3120,0.9992473
759,0.99953365
5516,0.30150172
1349,0.999395
4243,0.3048726
2080,0.99963605
8835,0.52930987
6655,0.50652874
291,0.99943525
4231,0.22396898
1261,0.9994703
5996,0.18593621
2100,0.999479
10852,0.44934675
5134,0.4511025
7169,0.4619684
3017,0.99960274
1421,0.9996531
9085,0.37652668
206,0.9993488
3420,0.39902297
7141,0.4184003
8069,0.44576818
690,0.999408
3616,0.54241997
821,0.99963737
2246,0.9994703
35,0.9994991
9731,0.24619661
1726,0.9572494
418,0.9991147
10049,0.25424185
6070,0.54117745
7080,0.49047256
8518,0.28030297
2884,0.9548329
3441,0.30497164
5790,0.37241164
7199,0.37078032
985,0.99926716
6609,0.38002694
10104,0.33609605
2882,0.8940552
2068,0.9993462
7136,0.5059354
10199,0.56780183
10975,0.3929779
6447,0.34744713
3991,0.25964504
6404,0.45189655
315,0.99913436
1817,0.99940455
2250,0.999388
2415,0.9991007
5122,0.30724403
3032,0.999305
2654,0.9996531
2611,0.99941254
8810,0.38597032
707,0.9995572
8538,0.2146393
5248,0.4927851
585,0.99912566
1753,0.99953425
1178,0.99940455
3355,0.31661475
5970,0.4882168
9144,0.8940939
4620,0.3897251
4570,0.53674966
2697,0.9995177
4206,0.50924325
4778,0.383973
7112,0.48168063
5396,0.5874438
7443,0.3329455
546,0.9994723
6783,0.30387387
5544,0.6624281
5689,0.4670506
5558,0.32787043
4652,0.37481913
1552,0.99955255
7049,0.4412784
8177,0.5513787
3003,0.94848293
2213,0.99877363
10855,0.27511582
10844,0.44254076
1074,0.9993795
961,0.99939346
4529,0.3431392
4720,0.342641
1511,0.99947625
9081,0.39157632
10938,0.44001725
6091,0.42634434
8008,0.30881676
3242,0.47339097
3819,0.5688885
9452,0.4703121
1648,0.9994235
8740,0.5855366
10977,0.39457852
2549,0.88228464
2349,0.99963963
9390,0.42403054
3506,0.3915032
9285,0.47780663
7546,0.48093343
4847,0.48532626
3534,0.50862795
2724,0.9993606
9554,0.4552424
719,0.99932396
1542,0.9993086
10707,0.31537938
6564,0.7594654
2646,0.9612802
9036,0.25039867
3037,0.9996394
5937,0.27689022
7766,0.44365117
2688,0.99951434
3973,0.5245736
9314,0.42497057
8774,0.5376751
8678,0.46676898
1085,0.9516952
2092,0.9993581
4878,0.26485598
1043,0.9991955
1926,0.9988826
6686,0.54055285
8726,0.32065782
5316,0.47515664
9974,0.5498087
6347,0.44316256
6186,0.6792282
5287,0.31586137
7639,0.51141286
467,0.84884304
8214,0.39867997
1108,0.9995303
10530,0.28292596
454,0.99946755
10333,0.59111863
8089,0.40376812
9096,0.39325854
6386,0.40043834
3438,0.5044195
2673,0.9989693
9496,0.4359283
778,0.99946326
5781,0.4760776
9702,0.49706334
2519,0.93531424
6451,0.44581357
2319,0.99939
7769,0.4307072
4667,0.4019006
66,0.99951434
10613,0.5163485
10651,0.46617994
9784,0.24644403
3571,0.5034559
10754,0.4223627
4118,0.4969863
2915,0.9994703
8298,0.3353757
1678,0.99963605
1837,0.9992937
1357,0.9996001
7259,0.4665051
4363,0.32308963
6880,0.39408484
9061,0.44233745
1722,0.9995572
2774,0.9991768
653,0.99940634
3300,0.401852
7379,0.38550022
6076,0.4631009
3563,0.41656113
9898,0.29407197
3302,0.4672127
8181,0.42850974
2140,0.99955386
9264,0.44083357
1039,0.99880946
1948,0.9998186
10442,0.54527766
5072,0.40666556
10627,0.3926408
1720,0.9995882
1201,0.99919397
8320,0.7828751
8877,0.60211474
3755,0.79207814
8486,0.41529122
7604,0.43865374
7085,0.518002
1134,0.9994843
250,0.99671704
1126,0.99951065
9000,0.3107773
5895,0.3114313
2369,0.99898773
10608,0.3992509
10904,0.36100912
3279,0.7781639
3433,0.5339659
219,0.99926573
5064,0.35637027
2954,0.99969447
7787,0.41664344
755,0.9992994
3105,0.9995795
7437,0.52048874
6183,0.41430807
5982,0.3977853
8896,0.4210223
4663,0.7414792
10362,0.1656401
1504,0.95307976
4542,0.47999063
841,0.95668954
9281,0.49771056
6703,0.7008027
5624,0.3025908
4646,0.69239485
10830,0.42077637
8216,0.5136805
5839,0.2918924
5505,0.53894645
2560,0.9995881
3561,0.3325306
989,0.99961
10846,0.26734373
9380,0.38405627
1915,0.9995283
470,0.9737704
4485,0.3796365
5381,0.5187461
3362,0.34175113
6639,0.49999082
1331,0.99940455
1037,0.9994048
7502,0.38828355
2648,0.9994673
3530,0.2994822
4309,0.44539455
6504,0.4563916
7576,0.5334451
414,0.9995876
6986,0.3565358
10768,0.84219795
9483,0.42791605
8706,0.39560708
5874,0.44451028
2639,0.9994816
4965,0.35823467
639,0.9994623
1919,0.9993113
5650,0.39686775
3875,0.25793192
8921,0.42723653
5703,0.5692174
8055,0.47482988
6889,0.44674334
752,0.9200121
7677,0.33008865
5133,0.3381266
80,0.9994747
6043,0.51959866
10330,0.548633
9072,0.43450522
6811,0.27966496
4152,0.40284225
2070,0.9995753
417,0.99958783
9397,0.38009578
7500,0.5703553
6486,0.16876125
5933,0.54403615
10294,0.6098793
8838,0.30866113
10711,0.44963923
9846,0.397364
6527,0.37736157
2334,0.9991696
5766,0.3454487
789,0.9995283
5661,0.39362594
1597,0.9996482
6228,0.30124983
6644,0.3946855
6849,0.6445763
8470,0.39544538
2036,0.99936754
9084,0.5553491
10557,0.39340043
10293,0.3372701
874,0.99967945
7431,0.37254038
2617,0.99967957
1523,0.95871043
7274,0.61347425
7633,0.38121387
1120,0.9991124
9026,0.42087147
2706,0.999253
2451,0.9990079
2359,0.99940455
1007,0.99940455
1795,0.9996319
4916,0.3674636
3785,0.60150594
2991,0.85165375
7104,0.8486888
6366,0.55001074
4539,0.42781138
2,0.9993113
9576,0.3711062
9891,0.40863332
9617,0.2132856
6293,0.37643734
7995,0.51052487
7493,0.78940195
8872,0.49808452
2495,0.99940264
6727,0.2577856
5779,0.4604324
9522,0.40850168
4774,0.26881728
8336,0.41585034
2378,0.99904805
10793,0.42357838
3081,0.99959093
5222,0.5044241
9803,0.391057
4092,0.52605265
1545,0.9988457
1661,0.97581375
722,0.99940276
10109,0.496229
7923,0.47521567
7184,0.15253903
610,0.9993961
6271,0.24279961
7829,0.41334078
7508,0.48327705
7155,0.37117895
6972,0.33700544
5885,0.4043019
7646,0.47866893
5909,0.4271917
8509,0.339675
9569,0.54179066
10170,0.3381883
7785,0.63062567
836,0.9992644
3056,0.99955076
6377,0.4304659
2090,0.9995652
8696,0.3222866
6049,0.56889427
5507,0.35219234
4361,0.40858805
9885,0.4801567
5333,0.48286116
536,0.9988288
4686,0.35439926
1473,0.99946326
9696,0.49826676
228,0.99944323
9789,0.39573285
6704,0.50628304
2790,0.9984836
2408,0.9994962
5522,0.61695063
9105,0.46570903
1121,0.99940455
4732,0.38594604
1980,0.9995648
4448,0.4609499
8294,0.39119554
270,0.99943835
10408,0.5741472
5496,0.45054156
2039,0.9994223
3583,0.4463621
749,0.99965644
4938,0.31135008
9545,0.29859802
3399,0.5201347
9111,0.46082735
1143,0.9993381
5247,0.5843794
9434,0.52267724
10907,0.49006847
303,0.99939275
10258,0.4745885
9127,0.32883674
5415,0.5049487
8332,0.78106636
2206,0.99939203
9844,0.5215158
3431,0.46215567
3309,0.6223966
10466,0.7177465
8396,0.36651507
1289,0.99961
7027,0.5960614
2856,0.9994881
8863,0.5866908
8342,0.4917597
6454,0.44823948
7650,0.42922813
8384,0.3334911
4611,0.31954965
8133,0.5132359
724,0.999706
8965,0.4400452
4174,0.29510137
1432,0.99878496
2592,0.99939704
7984,0.3734205
10913,0.46571586
4438,0.32889843
2330,0.99933714
2526,0.99936813
8600,0.4064222
6235,0.4284154
4078,0.41067764
8187,0.4615082
4390,0.6483353
9746,0.43980312
8318,0.50067604
1628,0.9995302
5658,0.493956
1350,0.9044663
10840,0.46997756
8430,0.26711375
4759,0.75836116
547,0.99845266
10590,0.33461833
2182,0.9992748
3921,0.5595389
605,0.9994703
4977,0.34294173
10063,0.3817236
848,0.9995652
8238,0.3444085
3780,0.4631813
302,0.99932396
3413,0.28031808
9745,0.43969545
5346,0.48453987
10213,0.26328552
9770,0.53154236
349,0.99936074
6851,0.41525045
466,0.9994074
10121,0.3676423
2436,0.99940455
764,0.99940455
10460,0.5476521
2075,0.9374738
471,0.9996382
2079,0.37911808
6722,0.38563177
6475,0.20682764
8755,0.28183022
10112,0.48308206
1839,0.99950683
3092,0.9996327
1254,0.9994703
5023,0.46329078
1094,0.9993113
10645,0.461206
2714,0.999546
3094,0.99831367
7658,0.28272885
6471,0.6453247
10287,0.49230435
7862,0.3443141
9158,0.42562875
7046,0.2790988
6212,0.5616719
6739,0.38309374
5904,0.6332554
4357,0.8096113
5426,0.30328277
4367,0.47975466
9544,0.48702177
1172,0.99915314
3014,0.99968874
5078,0.34167528
1709,0.99940634
704,0.9996792
9500,0.30602035
1460,0.99940455
1230,0.9995536
2236,0.9996767
994,0.9279274
8196,0.42242092
8700,0.3629931
10523,0.5002256
717,0.9996679
7399,0.672099
6603,0.6908363
10072,0.47307402
7198,0.38253513
4342,0.47418007
10324,0.31300193
2191,0.9993113
5564,0.34747562
2846,0.96459
1405,0.999297
7475,0.4755238
10024,0.49223974
10882,0.49248916
9824,0.5521016
568,0.99966586
8901,0.43293017
6256,0.5133219
10910,0.4030804
8781,0.6952915
3524,0.5194108
5674,0.35728288
1557,0.99972683
1770,0.99949396
3746,0.32431027
6051,0.65538645
2843,0.9984106
1084,0.9995807
9671,0.5303413
4026,0.43845597
6675,0.3287318
3122,0.9995857
9083,0.59822595
9132,0.48401806
8862,0.22860064
1,0.99949217
27,0.9994727
6154,0.31213942
5589,0.43639427
10572,0.34228715
7000,0.21720783
10804,0.36419082
1497,0.99873537
5012,0.8952496
4972,0.59425014
6657,0.3870251
5006,0.42982757
7317,0.6097326
6250,0.5972649
1621,0.99960357
8265,0.66971105
9059,0.49374434
10570,0.45798445
4067,0.4539356
75,0.9993492
8107,0.50813293
1225,0.9126105
3451,0.4438741
4304,0.2883955
10045,0.43520194
5025,0.6394796
6173,0.49756148
5126,0.31949037
2849,0.9994555
8436,0.28233784
6218,0.46720922
1950,0.9994703
89,0.99961
8856,0.54068094
4918,0.37643802
1267,0.9994703
1424,0.99932826
681,0.9996735
3259,0.51044345
158,0.99940455
7178,0.6221815
9561,0.4082658
8074,0.48003983
9581,0.33758956
6595,0.42539263
4536,0.4969339
2014,0.9991472
9293,0.40319943
8023,0.6090787
1408,0.99967945
7823,0.60614616
7761,0.5687539
3103,0.99940455
9128,0.42853707
3562,0.59918267
6529,0.29318604
9839,0.4876916
3262,0.5609496
3896,0.48837999
7693,0.4625668
4858,0.6106896
9279,0.2702838
3293,0.24594778
703,0.9994305
7197,0.6587416
1228,0.9996306
1212,0.95529187
10584,0.4617002
5355,0.4189766
6257,0.63038427
8934,0.8455561
10969,0.5081578
751,0.99947983
4505,0.40877932
3270,0.35066745
3895,0.4776275
4503,0.48796073
9317,0.5314669
4997,0.64154875
2489,0.9995652
8662,0.46111187
10328,0.44346276
7901,0.42185962
2927,0.9994673
550,0.9383367
3426,0.31634295
8635,0.31913048
5992,0.43299082
9426,0.33424473
770,0.97173786
6036,0.75793946
3654,0.5135344
10538,0.28774536
4234,0.5212348
1858,0.88625073
1669,0.99936074
3485,0.44770837
5552,0.1798471
1166,0.99856
2799,0.999574
9811,0.38079333
8162,0.44473794
2844,0.9996253
10516,0.4066199
2117,0.99940634
6365,0.57390887
7731,0.3592746
5456,0.3768871
5912,0.31975788
5763,0.31594196
8490,0.40152088
4908,0.33244902
10752,0.5269094
3809,0.37992132
4960,0.4293042
876,0.9996531
6262,0.43481773
5455,0.33005697
3134,0.9993787
9959,0.421232
5816,0.45526415
229,0.9988092
2067,0.95491385
10470,0.5317877
7194,0.5057515
4619,0.28406116
10396,0.2814288
589,0.9274873
3703,0.47818467
7643,0.23512265
6334,0.5879515
6990,0.31828633
8651,0.44071582
9260,0.39598852
9194,0.35869706
8768,0.32195282
406,0.9994413
2871,0.9991536
1466,0.9996531
4326,0.7399834
6413,0.40170154
7615,0.33637387
4735,0.29751062
8958,0.51886994
8627,0.23013413
1588,0.9989122
8262,0.5642807
204,0.9984668
10680,0.2942101
6031,0.5969663
1764,0.9993981
10147,0.39939156
2778,0.853326
10242,0.40574417
10157,0.42031538
4033,0.51987416
7211,0.56826764
7614,0.79334956
4628,0.48856533
6115,0.34087828
10539,0.35245466
9675,0.49216396
7215,0.3980606
8337,0.46533406
1908,0.9286151
4184,0.5161884
5786,0.46475905
7772,0.31502393
1277,0.9994394
2698,0.99929583
10591,0.21424595
6138,0.48929715
10260,0.49212053
1308,0.99940455
9321,0.43913877
5536,0.41496596
3294,0.33205515
913,0.89348197
9427,0.50567114
4298,0.36425912
2312,0.9996107
8311,0.4596086
8325,0.34685764
2719,0.9990779
8016,0.5210213
1703,0.99969447
6638,0.208009
3093,0.9992136
3455,0.47502914
2263,0.99897265
3650,0.39512298
1112,0.9991881
6518,0.5915019
7035,0.5385444
9934,0.423021
8122,0.49915838
6045,0.48102
5189,0.4109949
3788,0.26781145
8377,0.25929925
6397,0.36186805
6831,0.60454
2700,0.9995652
9018,0.32717133
10367,0.43333292
10019,0.55160284
4937,0.40886822
10886,0.51700574
7063,0.50190187
3898,0.28437304
4888,0.32891995
9145,0.5292205
6155,0.31947368
969,0.9991936
9922,0.39869142
118,0.99938536
10168,0.2700557
2198,0.9992482
9695,0.371942
8412,0.4656652
7363,0.4274732
6432,0.34743774
14,0.99942124
484,0.99941397
7589,0.4370311
3456,0.450359
121,0.9996867
8942,0.33926892
2188,0.9994122
6774,0.33698982
8724,0.24564363
10648,0.34980437
2872,0.9993311
612,0.9991999
1209,0.9995229
9983,0.30208525
1148,0.9989367
2485,0.9994973
10236,0.55506307
5545,0.4444418
10702,0.5524646
8395,0.3014548
3621,0.6365109
9502,0.28294316
7160,0.8057417
1536,0.99925774
6809,0.46274346
6928,0.61177176
6351,0.47971788
10666,0.60803795
7351,0.4231574
1242,0.9993488
8507,0.40417263
7364,0.4353815
10879,0.41351417
7642,0.5254109
1610,0.99958843
2057,0.9996501
9735,0.5355234
10757,0.7170594
7668,0.3982449
1829,0.9995484
376,0.99902904
9164,0.46728674
7885,0.4109981
9840,0.3481513
7979,0.5116516
5178,0.34668094
7709,0.36148497
7651,0.3863231
9965,0.51577246
5640,0.22051246
728,0.9995365
3762,0.37023532
9532,0.3986219
9804,0.43692565
9448,0.5152031
662,0.6801887
5532,0.56849104
9494,0.30034408
4239,0.5650884
7955,0.40766138
4921,0.4390614
10370,0.44921517
2130,0.9990545
6875,0.4496752
1694,0.9993492
4262,0.37421006
3628,0.31164184
6625,0.50302345
10125,0.6024938
3106,0.868
3304,0.5296929
6499,0.437874
3513,0.44301388
7817,0.49595332
2287,0.9994209
10875,0.30325153
700,0.9998264
3197,0.40455163
3461,0.355186
7130,0.67593503
8382,0.29990405
7951,0.6008351
8061,0.44137272
143,0.9993549
358,0.9993401
8920,0.3822511
1025,0.99961
1101,0.9990706
2812,0.9993967
7700,0.17621423
10870,0.44103864
3488,0.36291143
419,0.9993698
6793,0.36893085
1394,0.9991886
6333,0.4034601
775,0.9997086
5691,0.56572497
790,0.9994579
7946,0.3359602
5828,0.4558009
5261,0.25111943
3716,0.7521969
1346,0.9375624
9395,0.33537415
4742,0.38267827
10282,0.45571518
2395,0.9995572
3844,0.35299128
2097,0.9992136
7834,0.36576658
9261,0.40140313
3023,0.9992797
6001,0.6986013
6387,0.6695868
9307,0.26469773
1884,0.9995758
9901,0.48925856
4609,0.5203276
4607,0.31043792
6692,0.4183967
6241,0.4326172
5832,0.32993624
8488,0.32947162
2387,0.9182772
10677,0.43859977
7881,0.47371528
3698,0.20620133
9219,0.24084267
8521,0.6549124
9737,0.661456
7966,0.46020007
6185,0.63283664
7425,0.39575857
8959,0.3128964
5841,0.52079475
3435,0.5760589
7626,0.25234276
3646,0.39317343
4626,0.4108093
6763,0.4340771
3089,0.94395417
6964,0.3391142
7963,0.54707885
10915,0.25597355
453,0.99954635
3725,0.31595337
5494,0.5313445
5299,0.5513787
1984,0.9993967
6369,0.3850799
3515,0.5763242
4909,0.40971404
5707,0.3544753
9963,0.47890958
9451,0.5213269
10949,0.42991596
9305,0.49573356
10283,0.44206622
8213,0.16871563
7906,0.19851202
2815,0.99940455
5096,0.4790213
1860,0.99929
10041,0.4478365
7290,0.43206805
762,0.99955934
914,0.9994555
2195,0.99939704
8601,0.6606331
6357,0.47935137
4552,0.3895326
9507,0.5476653
8268,0.4164216
31,0.99939895
4429,0.33068228
29,0.9994369
7384,0.44904107
2974,0.99941325
1788,0.99963486
6842,0.53348655
5932,0.52368224
4261,0.36359355
3862,0.61509573
3511,0.38773614
7708,0.43199345
4640,0.54739314
602,0.9995222
9195,0.5414093
6066,0.50020516
10630,0.5866878
5288,0.3799395
9807,0.42098823
8467,0.20396116
5464,0.45602307
8527,0.6766281
5974,0.50221044
7462,0.6047328
10724,0.44238216
174,0.9995652
8254,0.42873698
1326,0.9994293
8592,0.5953144
1213,0.99964786
7037,0.2123937
107,0.9995109
5018,0.5201978
9277,0.489254
811,0.9569816
5865,0.36863694
3306,0.3890378
8106,0.48004472
7133,0.6426417
10548,0.6717262
4437,0.40721312
10694,0.56010544
7277,0.44053853
3458,0.45747343
7719,0.74637526
2148,0.9994659
2492,0.99953437
4827,0.34048632
8328,0.5310512
5092,0.4188529
3848,0.37822464
4441,0.36886063
4966,0.48071796
2796,0.9990202
928,0.99845445
9028,0.4022851
9937,0.33301586
2606,0.9995753
2880,0.9995876
7916,0.39791664
3062,0.9992725
591,0.99929416
6400,0.5803611
7580,0.43148106
2759,0.99952734
9412,0.48107386
4201,0.44869116
9054,0.3222581
87,0.9994049
3553,0.356032
7280,0.37503505
8522,0.22856206
571,0.9559641
7681,0.45342362
590,0.9990206
1781,0.9471594
1623,0.9993923
3697,0.5784521
1192,0.9988838
10201,0.44848526
3735,0.32904482
8076,0.37036738
5684,0.54152334
10698,0.4835693
7325,0.35453293
3657,0.32257578
10664,0.49417624
2284,0.9992378
6021,0.33736372
10375,0.55233496
6501,0.31302074
6481,0.39252838
8119,0.39504856
9577,0.61135703
1637,0.9992798
1396,0.9987226
2619,0.999191
2167,0.9996049
6713,0.45410073
2046,0.9994055
4669,0.36683473
10995,0.40834647
4517,0.359451
6308,0.5014706
1755,0.8325136
1583,0.9994092
9905,0.42127982
5098,0.39807782
4244,0.37735114
7744,0.32100624
1696,0.9989594
10611,0.483171
263,0.9992543
82,0.99944204
6800,0.41251564
1602,0.9995797
4036,0.4359146
7767,0.42690787
2952,0.92665386
4502,0.34243128
3085,0.99889934
3665,0.5381913
4126,0.35526258
5569,0.5237667
5416,0.34898365
8649,0.571752
4577,0.42419788
7067,0.28602326
1701,0.9993637
9359,0.45438606
1082,0.99956495
7286,0.6039241
5577,0.60639596
7444,0.22804175
5221,0.81550854
1975,0.9996507
9945,0.17480293
8388,0.33229357
7055,0.16515784
6738,0.40505156
10992,0.5114639
10048,0.63428396
2211,0.99973494
6335,0.4147135
9817,0.2066777
10245,0.4936602
6787,0.3292976
7125,0.40404812
9871,0.5281827
2716,0.9993642
9716,0.4266326
5578,0.34561595
6918,0.75245607
6358,0.563504
5594,0.5566279
8266,0.6353585
8510,0.3447529
2452,0.99949765
5053,0.23485523
10923,0.56181896
3805,0.42626557
4575,0.30753073
2109,0.9996044
7388,0.41821223
10857,0.4664786
2830,0.999114
9785,0.52909064
4053,0.21001704
679,0.99906486
3157,0.7332272
5279,0.25692874
1170,0.9995171
2637,0.9383008
9313,0.3886128
3239,0.4581364
6991,0.42308834
3376,0.5147031
6378,0.4248141
7722,0.48606315
3777,0.6032077
6708,0.27228814
5884,0.38528618
8860,0.50596434
2383,0.95112795
7644,0.41713068
7378,0.38558573
10284,0.34711608
10681,0.38509122
8731,0.45106587
4233,0.37888068
10292,0.41386598
8044,0.8582695
10853,0.3914471
8520,0.35275966
4851,0.516748
1768,0.9994511
6064,0.473807
5179,0.59095484
2869,0.999622
9751,0.34257394
608,0.9992654
8748,0.2999362
1522,0.9452057
5263,0.48061633
10890,0.46964294
3476,0.34282747
2126,0.99927884
3068,0.57579076
1440,0.9996081
4477,0.4606997
6390,0.46228307
3500,0.4464251
3550,0.63183844
9386,0.4461419
9076,0.39466268
3643,0.2760963
5047,0.340232
372,0.9993819
10934,0.46213377
8353,0.32525945
1643,0.99967325
1794,0.99955875
3492,0.47129372
7597,0.26436383
4576,0.2449798
10748,0.40789115
5733,0.3402949
4971,0.69579935
9048,0.26682243
4588,0.4508515
2591,0.93315387
3232,0.38993827
3893,0.23072268
2612,0.9994898
3282,0.46124473
3517,0.5330785
9282,0.40811238
6940,0.41328982
7882,0.3807281
259,0.9994468
711,0.99866223
6790,0.36173573
8232,0.44578353
7446,0.43728036
3182,0.34440792
6007,0.3684867
6258,0.51390105
1844,0.9995652
8850,0.3035088
226,0.9995123
10797,0.55968195
558,0.99939346
7389,0.38068935
338,0.962462
10586,0.3648165
2890,0.9993765
3963,0.36809835
5434,0.38545614
6136,0.20872717
8041,0.3043327
7181,0.59861726
9223,0.5214779
6988,0.3305416
2758,0.9993967
4953,0.5676527
10422,0.38330147
10382,0.4589647
3159,0.4680632
5699,0.32464805
2166,0.99831784
1659,0.99929106
7161,0.33496907
1386,0.9991272
4286,0.23989367
5852,0.5189912
513,0.4878096
7224,0.18578961
10310,0.30002892
2123,0.99940455
4015,0.5144744
3732,0.46282405
5891,0.3831724
8379,0.62348735
236,0.999718
7944,0.48690355
10612,0.51904863
1882,0.9993637
8534,0.3620731
10758,0.64123034
7113,0.4450853
3946,0.32527107
10858,0.34103206
2181,0.99961495
8005,0.29133192
4140,0.4571288
4114,0.34329498
6108,0.37341183
9977,0.34828538
7729,0.4386557
4217,0.1659592
8691,0.4972028
3267,0.32332915
2826,0.99940455
6492,0.2615737
10056,0.65300554
1050,0.9991954
7577,0.42346758
3927,0.3939117
2948,0.99965644
9526,0.56024474
2497,0.9996062
3337,0.5683587
560,0.999469
4951,0.40132448
6440,0.42708436
10315,0.3666253
2384,0.9989237
7142,0.62907887
10816,0.33901376
2224,0.9995105
4281,0.33141005
9352,0.24441075
6060,0.43010616
489,0.9990835
1685,0.99965703
8473,0.28466576
320,0.9992041
6233,0.589001
1220,0.99863845
8366,0.49744135
7350,0.4475835
8163,0.1162753
373,0.99961
1205,0.9993297
1139,0.99939346
7065,0.38689244
3240,0.53798586
10568,0.39606613
1690,0.9993419
301,0.999406
1407,0.6054664
6858,0.49633962
8910,0.6460609
1222,0.99932504
8609,0.40627453
2807,0.999393
2299,0.9988519
8686,0.21792659
6784,0.5795716
1988,0.9992461
4830,0.39937544
499,0.9993793
2834,0.99896085
4734,0.29457474
9191,0.5738538
2216,0.9992901
7832,0.63717407
8066,0.5660533
508,0.955105
1556,0.9994843
4460,0.46812537
3881,0.4058522
9614,0.46964514
1129,0.9987804
3857,0.49137694
57,0.99965847
2081,0.99965644
6958,0.5495598
3028,0.99972385
4183,0.43663394
7081,0.40547132
7737,0.59209055
2341,0.999469
5769,0.4684195
10169,0.547498
6982,0.31616345
9188,0.46450093
5180,0.40556017
5448,0.47207424
670,0.9996306
5205,0.56748295
10734,0.35097718
1779,0.9993519
10081,0.40900064
8283,0.5093438
2538,0.99941146
5879,0.3176904
2329,0.95457995
3860,0.45817685
10966,0.4265551
132,0.9994116
4194,0.590778
1966,0.99959093
1024,0.999602
4215,0.44448203
1485,0.9994223
3509,0.49020824
2171,0.99951696
10355,0.3989344
10388,0.28315845
402,0.99940574
8184,0.40214208
5710,0.4704851
7802,0.72932833
4992,0.52696884
1385,0.9992822
3554,0.23722905
4023,0.58910435
3059,0.9983804
7266,0.36950958
5309,0.48574308
10297,0.4636171
3638,0.5197387
8108,0.2889822
8621,0.4088093
8429,0.43848073
2059,0.9992797
2975,0.99959177
9624,0.595889
10249,0.423977
493,0.9990922
5296,0.5128969
5056,0.63274026
6767,0.28443336
9377,0.43301168
8802,0.4326443
5183,0.32590774
4463,0.47857708
9404,0.45875892
224,0.96695375
2727,0.7775852
9944,0.38274008
551,0.9995035
5192,0.39831826
1874,0.99926776
6971,0.3107855
1010,0.9016358
6747,0.492736
1865,0.9995888
10313,0.3953121
6373,0.58817035
2173,0.99962354
3363,0.2936073
2421,0.99955577
10445,0.5063358
8997,0.37546808
8773,0.29884863
8323,0.29663855
7999,0.277068
5349,0.35482734
8007,0.49609435
8466,0.3709084
3371,0.26911116
862,0.99907243
667,0.9995529
5822,0.34689316
9157,0.45856026
816,0.9995003
1683,0.99902666
1373,0.9991528
9006,0.6008288
5290,0.42072693
71,0.99954
7406,0.39020595
6853,0.19746625
5270,0.46479568
9924,0.56683683
5181,0.3086984
960,0.99948126
7339,0.27701348
6941,0.5893292
10594,0.40290308
10345,0.3602339
20,0.9993642
6381,0.39183775
9303,0.41321686
9640,0.48613784
10874,0.33241943
9711,0.34396452
6534,0.32903415
432,0.99909747
2047,0.89979154
5429,0.42084137
9806,0.4139305
362,0.96189916
5488,0.43403706
4238,0.356953
6360,0.43167102
10582,0.547405
1420,0.9995492
3236,0.42491442
2315,0.99957687
2083,0.9994703
7635,0.31772816
5840,0.39687857
1269,0.9986945
6425,0.4281286
2908,0.999637
8497,0.3092481
6409,0.4942155
7302,0.2754859
5512,0.60886836
8270,0.7010582
6019,0.3757334
4973,0.45533517
5928,0.44505298
5233,0.639482
3894,0.48244005
8050,0.9575647
6745,0.7241679
5723,0.72138876
3659,0.5215367
4052,0.58725506
9232,0.41607252
1259,0.9994653
2244,0.99930525
4996,0.54624575
10860,0.30038434
2025,0.93833524
7724,0.30098277
10188,0.5562113
6965,0.7482426
6921,0.409103
6126,0.4163235
3749,0.33230698
9135,0.37434608
9972,0.3929474
872,0.9996592
10865,0.45201254
10849,0.33509386
2599,0.9996774
8419,0.32329243
4927,0.49152237
4119,0.5194829
9032,0.33023742
8867,0.6051569
2149,0.99955374
4364,0.39838743
4018,0.32979462
1969,0.99947816
6794,0.2290516
286,0.9994716
3580,0.3093036
5942,0.4324767
3412,0.7938321
3934,0.6256963
3959,0.13103119
4470,0.28255716
880,0.9669242
1273,0.9995906
6217,0.64084744
7601,0.8358161
4392,0.35800272
4249,0.52019703
6139,0.2512536
10638,0.51180255
382,0.9994887
4982,0.5198672
4697,0.29262504
8983,0.35179818
88,0.68928266
6119,0.47953644
1695,0.99877185
4341,0.38924527
4166,0.50641865
6617,0.7126757
369,0.89011383
1519,0.99866796
7907,0.5794987
4694,0.43923885
5534,0.45792434
10467,0.56007206
10163,0.25344998
3871,0.42999265
1495,0.9397962
4703,0.28271914
9176,0.45010555
9920,0.46773645
2011,0.9994973
3867,0.3886323
9763,0.35860515
3444,0.422495
9979,0.309836
9472,0.4058289
7013,0.35710427
5210,0.42820904
4057,0.3003843
6840,0.39115646
3969,0.42279908
6068,0.32429492
6917,0.6325304
5161,0.47499233
10984,0.47381946
4070,0.22932932
8996,0.49367312
2137,0.9994703
765,0.99916756
5685,0.36290497
9747,0.43365583
4041,0.4294491
10369,0.18661533
1934,0.9668328
7382,0.33914638
8721,0.44892868
5361,0.47454083
4266,0.14688702
2715,0.9996269
346,0.93707895
7165,0.6607259
2323,0.99926215
9512,0.47877133
8129,0.449314
3496,0.09980602
5497,0.47021547
1746,0.99891686
1078,0.99909663
